Date,Simple_Date,Outdoor_Temperature,Wind_Speed,Wind_Gust,Max_Daily_Gust,Wind_Direction,Hourly_Rain_(in/hr),Event_Rain,Daily_Rain,Weekly_Rain,Monthly_Rain,Yearly_Rain,Relative_Pressure_(inHg),Humidity_(%),Ultra-Violet_Radiation_Index,Solar_Radiation_(W/m^2),Avg_Wind_Direction,Absolute_Pressure_(inHg)
2024-01-30T18:00:00-05:00,2024-01-30 18:00:00,56.1,0,1.1,8.1,190,0,0,0,0,6.21,6.29,29.13,49,0,6.5,165,29.13
2024-01-30T17:55:00-05:00,2024-01-30 17:55:00,55.9,0.2,3.4,8.1,173,0,0,0,0,6.21,6.29,29.13,48,0,9.5,161,29.13
2024-01-30T17:50:00-05:00,2024-01-30 17:50:00,56.1,0,1.1,8.1,172,0,0,0,0,6.21,6.29,29.13,48,0,12.6,172,29.13
2024-01-30T17:45:00-05:00,2024-01-30 17:45:00,56.5,0,0,8.1,171,0,0,0,0,6.21,6.29,29.13,48,0,16.4,171,29.13
2024-01-30T17:40:00-05:00,2024-01-30 17:40:00,57.4,0.2,2.2,8.1,171,0,0,0,0,6.21,6.29,29.13,47,0,18.4,194,29.13
2024-01-30T17:35:00-05:00,2024-01-30 17:35:00,57.6,2.7,3.4,8.1,164,0,0,0,0,6.21,6.29,29.13,46,0,20.9,192,29.13
2024-01-30T17:30:00-05:00,2024-01-30 17:30:00,57.7,1.6,4.5,8.1,168,0,0,0,0,6.21,6.29,29.13,45,0,23.2,158,29.13
2024-01-30T17:25:00-05:00,2024-01-30 17:25:00,58.1,2.2,5.8,8.1,182,0,0,0,0,6.21,6.29,29.13,44,0,25.4,131,29.13
2024-01-30T17:20:00-05:00,2024-01-30 17:20:00,58.5,0,1.1,8.1,175,0,0,0,0,6.21,6.29,29.14,44,0,27.2,168,29.14
2024-01-30T17:15:00-05:00,2024-01-30 17:15:00,58.5,0.9,2.2,8.1,163,0,0,0,0,6.21,6.29,29.14,43,0,28.9,164,29.14
2024-01-30T17:10:00-05:00,2024-01-30 17:10:00,58.5,2.2,5.8,8.1,128,0,0,0,0,6.21,6.29,29.13,43,0,30.5,155,29.13
2024-01-30T17:05:00-05:00,2024-01-30 17:05:00,58.8,1.1,3.4,8.1,213,0,0,0,0,6.21,6.29,29.13,42,0,31.8,178,29.13
2024-01-30T17:00:00-05:00,2024-01-30 17:00:00,59.2,2.9,3.4,8.1,244,0,0,0,0,6.21,6.29,29.14,41,0,35.2,216,29.14
2024-01-30T16:55:00-05:00,2024-01-30 16:55:00,59.4,1.3,4.5,8.1,224,0,0,0,0,6.21,6.29,29.14,40,0,36.9,283,29.14
2024-01-30T16:50:00-05:00,2024-01-30 16:50:00,61.3,0,1.1,8.1,220,0,0,0,0,6.21,6.29,29.15,39,0,68.4,226,29.15
2024-01-30T16:45:00-05:00,2024-01-30 16:45:00,61.2,0,2.2,8.1,223,0,0,0,0,6.21,6.29,29.14,38,0,92.5,167,29.14
2024-01-30T16:40:00-05:00,2024-01-30 16:40:00,59.9,0,2.2,8.1,154,0,0,0,0,6.21,6.29,29.14,38,0,46.2,155,29.14
2024-01-30T16:35:00-05:00,2024-01-30 16:35:00,61.7,0,1.1,8.1,154,0,0,0,0,6.21,6.29,29.15,36,0,60,223,29.15
2024-01-30T16:30:00-05:00,2024-01-30 16:30:00,61.7,0.2,1.1,8.1,129,0,0,0,0,6.21,6.29,29.15,36,1,127.4,223,29.15
2024-01-30T16:25:00-05:00,2024-01-30 16:25:00,60.1,0.2,1.1,8.1,185,0,0,0,0,6.21,6.29,29.15,38,0,77.3,127,29.15
2024-01-30T16:20:00-05:00,2024-01-30 16:20:00,61,2.2,3.4,8.1,132,0,0,0,0,6.21,6.29,29.15,38,1,122.5,127,29.15
2024-01-30T16:15:00-05:00,2024-01-30 16:15:00,60.6,0.2,1.1,8.1,56,0,0,0,0,6.21,6.29,29.15,37,1,162.1,158,29.15
2024-01-30T16:10:00-05:00,2024-01-30 16:10:00,60.1,2.2,5.8,8.1,161,0,0,0,0,6.21,6.29,29.16,36,1,153.5,170,29.16
2024-01-30T16:05:00-05:00,2024-01-30 16:05:00,59.9,1.3,2.2,8.1,162,0,0,0,0,6.21,6.29,29.15,34,1,170.5,173,29.15
2024-01-30T16:00:00-05:00,2024-01-30 16:00:00,59.7,3.6,4.5,8.1,137,0,0,0,0,6.21,6.29,29.15,35,1,173.5,180,29.15
2024-01-30T15:55:00-05:00,2024-01-30 15:55:00,59.2,3.8,6.9,8.1,128,0,0,0,0,6.21,6.29,29.15,37,1,195.6,146,29.15
2024-01-30T15:50:00-05:00,2024-01-30 15:50:00,59,2.5,6.9,8.1,143,0,0,0,0,6.21,6.29,29.15,35,2,226.6,159,29.15
2024-01-30T15:45:00-05:00,2024-01-30 15:45:00,59.5,4,6.9,8.1,141,0,0,0,0,6.21,6.29,29.16,36,2,241.6,159,29.16
2024-01-30T15:40:00-05:00,2024-01-30 15:40:00,60.3,3.8,4.5,8.1,168,0,0,0,0,6.21,6.29,29.16,35,2,255.2,139,29.16
2024-01-30T15:35:00-05:00,2024-01-30 15:35:00,60.1,6.5,6.9,8.1,149,0,0,0,0,6.21,6.29,29.16,35,2,267,170,29.16
2024-01-30T15:30:00-05:00,2024-01-30 15:30:00,60.8,0.9,4.5,8.1,224,0,0,0,0,6.21,6.29,29.16,35,2,279.5,196,29.16
2024-01-30T15:25:00-05:00,2024-01-30 15:25:00,60.6,1.3,4.5,8.1,164,0,0,0,0,6.21,6.29,29.16,36,2,295.4,196,29.16
2024-01-30T15:21:00-05:00,2024-01-30 15:21:00,59.5,0.9,2.2,8.1,157,0,0,0,0,6.21,6.29,29.16,34,2,301.9,326,29.16
2024-01-30T15:15:00-05:00,2024-01-30 15:15:00,59.7,3.1,8.1,8.1,334,0,0,0,0,6.21,6.29,29.16,35,3,314.2,236,29.16
2024-01-30T15:10:00-05:00,2024-01-30 15:10:00,59.4,1.6,4.5,8.1,148,0,0,0,0,6.21,6.29,29.16,37,3,323.7,236,29.16
2024-01-30T15:05:00-05:00,2024-01-30 15:05:00,59.2,1.6,3.4,8.1,251,0,0,0,0,6.21,6.29,29.17,33,3,335.1,204,29.17
2024-01-30T15:00:00-05:00,2024-01-30 15:00:00,59.2,2.7,5.8,8.1,211,0,0,0,0,6.21,6.29,29.17,33,3,345.5,241,29.17
2024-01-30T14:55:00-05:00,2024-01-30 14:55:00,59.4,3.6,6.9,8.1,229,0,0,0,0,6.21,6.29,29.17,33,3,356.3,229,29.17
2024-01-30T14:50:00-05:00,2024-01-30 14:50:00,59.5,1.6,4.5,8.1,223,0,0,0,0,6.21,6.29,29.17,32,3,365.9,271,29.17
2024-01-30T14:45:00-05:00,2024-01-30 14:45:00,58.8,0,2.2,8.1,272,0,0,0,0,6.21,6.29,29.17,34,3,373.8,271,29.17
2024-01-30T14:40:00-05:00,2024-01-30 14:40:00,58.1,0.9,5.8,8.1,264,0,0,0,0,6.21,6.29,29.17,35,3,383.8,303,29.17
2024-01-30T14:35:00-05:00,2024-01-30 14:35:00,57.7,1.6,5.8,8.1,346,0,0,0,0,6.21,6.29,29.17,34,3,392.6,312,29.17
2024-01-30T14:30:00-05:00,2024-01-30 14:30:00,57.7,5.4,6.9,8.1,9,0,0,0,0,6.21,6.29,29.17,34,3,401.6,319,29.17
2024-01-30T14:25:00-05:00,2024-01-30 14:25:00,58.6,3.8,5.8,8.1,287,0,0,0,0,6.21,6.29,29.16,33,4,411.2,281,29.16
2024-01-30T14:20:00-05:00,2024-01-30 14:20:00,57.4,1.6,2.2,8.1,233,0,0,0,0,6.21,6.29,29.17,37,4,420.2,348,29.17
2024-01-30T14:15:00-05:00,2024-01-30 14:15:00,58.1,4.3,5.8,8.1,334,0,0,0,0,6.21,6.29,29.17,35,4,425.9,242,29.17
2024-01-30T14:10:00-05:00,2024-01-30 14:10:00,59,2.2,3.4,8.1,230,0,0,0,0,6.21,6.29,29.18,34,4,435.7,236,29.18
2024-01-30T14:05:00-05:00,2024-01-30 14:05:00,57.9,2.2,3.4,8.1,206,0,0,0,0,6.21,6.29,29.18,36,4,440.2,86,29.18
2024-01-30T14:00:00-05:00,2024-01-30 14:00:00,56.7,0.2,2.2,8.1,128,0,0,0,0,6.21,6.29,29.18,38,4,446.8,79,29.18
2024-01-30T13:55:00-05:00,2024-01-30 13:55:00,56.3,2.9,4.5,8.1,129,0,0,0,0,6.21,6.29,29.18,37,4,451.3,129,29.18
2024-01-30T13:50:00-05:00,2024-01-30 13:50:00,55.9,3.4,3.4,8.1,151,0,0,0,0,6.21,6.29,29.18,37,4,458.3,282,29.18
2024-01-30T13:45:00-05:00,2024-01-30 13:45:00,57.2,0.2,2.2,8.1,249,0,0,0,0,6.21,6.29,29.19,36,4,461.1,223,29.19
2024-01-30T13:40:00-05:00,2024-01-30 13:40:00,56.7,0.9,3.4,8.1,227,0,0,0,0,6.21,6.29,29.19,39,4,464.9,108,29.19
2024-01-30T13:35:00-05:00,2024-01-30 13:35:00,55.6,1.1,2.2,8.1,42,0,0,0,0,6.21,6.29,29.19,42,4,468,108,29.19
2024-01-30T13:30:00-05:00,2024-01-30 13:30:00,56.3,0.2,1.1,8.1,102,0,0,0,0,6.21,6.29,29.19,40,4,469.3,225,29.19
2024-01-30T13:25:00-05:00,2024-01-30 13:25:00,55.9,1.6,3.4,8.1,243,0,0,0,0,6.21,6.29,29.19,39,4,474.7,207,29.19
2024-01-30T13:20:00-05:00,2024-01-30 13:20:00,56.5,0.7,1.1,8.1,232,0,0,0,0,6.21,6.29,29.19,40,4,480.4,231,29.19
2024-01-30T13:15:00-05:00,2024-01-30 13:15:00,56.1,2.5,3.4,8.1,174,0,0,0,0,6.21,6.29,29.2,41,4,485.3,61,29.2
2024-01-30T13:10:00-05:00,2024-01-30 13:10:00,53.6,0.2,4.5,8.1,61,0,0,0,0,6.21,6.29,29.2,44,4,486.6,342,29.2
2024-01-30T13:05:00-05:00,2024-01-30 13:05:00,53.8,3.1,4.5,8.1,9,0,0,0,0,6.21,6.29,29.21,43,4,487.2,342,29.21
2024-01-30T13:00:00-05:00,2024-01-30 13:00:00,53.8,2.2,3.4,8.1,334,0,0,0,0,6.21,6.29,29.21,42,4,488.6,346,29.21
2024-01-30T12:55:00-05:00,2024-01-30 12:55:00,55.4,2.2,3.4,8.1,226,0,0,0,0,6.21,6.29,29.21,40,4,493.4,181,29.21
2024-01-30T12:50:00-05:00,2024-01-30 12:50:00,54.7,0.2,3.4,8.1,133,0,0,0,0,6.21,6.29,29.22,39,4,494,137,29.22
2024-01-30T12:45:00-05:00,2024-01-30 12:45:00,52.7,1.3,3.4,8.1,137,0,0,0,0,6.21,6.29,29.22,49,4,491.6,144,29.22
2024-01-30T12:40:00-05:00,2024-01-30 12:40:00,52.7,2.9,3.4,8.1,116,0,0,0,0,6.21,6.29,29.22,49,4,489.1,130,29.22
2024-01-30T12:35:00-05:00,2024-01-30 12:35:00,51.6,1.8,3.4,8.1,111,0,0,0,0,6.21,6.29,29.22,50,4,463.5,76,29.22
2024-01-30T12:30:00-05:00,2024-01-30 12:30:00,50.9,0.7,3.4,8.1,64,0,0,0,0,6.21,6.29,29.23,51,4,488.4,98,29.23
2024-01-30T12:25:00-05:00,2024-01-30 12:25:00,52.7,3.8,4.5,8.1,325,0,0,0,0,6.21,6.29,29.23,51,4,488.9,161,29.23
2024-01-30T12:20:00-05:00,2024-01-30 12:20:00,51.6,0.2,2.2,8.1,141,0,0,0,0,6.21,6.29,29.23,50,4,489.1,212,29.23
2024-01-30T12:15:00-05:00,2024-01-30 12:15:00,51.4,0.9,4.5,8.1,147,0,0,0,0,6.21,6.29,29.24,52,4,486.8,214,29.24
2024-01-30T12:10:00-05:00,2024-01-30 12:10:00,52.3,1.1,3.4,8.1,183,0,0,0,0,6.21,6.29,29.24,51,4,483.2,189,29.24
2024-01-30T12:05:00-05:00,2024-01-30 12:05:00,52.5,0.2,3.4,8.1,235,0,0,0,0,6.21,6.29,29.25,52,4,448.8,235,29.25
2024-01-30T12:00:00-05:00,2024-01-30 12:00:00,51.8,1.3,2.2,8.1,213,0,0,0,0,6.21,6.29,29.25,52,4,476.4,198,29.25
2024-01-30T11:55:00-05:00,2024-01-30 11:55:00,52.3,6.5,8.1,8.1,280,0,0,0,0,6.21,6.29,29.26,53,4,469.2,117,29.26
2024-01-30T11:50:00-05:00,2024-01-30 11:50:00,52.2,0,3.4,6.9,113,0,0,0,0,6.21,6.29,29.26,56,4,463.9,113,29.26
2024-01-30T11:45:00-05:00,2024-01-30 11:45:00,51.4,0.9,2.2,6.9,79,0,0,0,0,6.21,6.29,29.25,54,4,453.6,145,29.25
2024-01-30T11:40:00-05:00,2024-01-30 11:40:00,49.6,1.3,3.4,6.9,149,0,0,0,0,6.21,6.29,29.26,57,4,458.7,293,29.26
2024-01-30T11:35:00-05:00,2024-01-30 11:35:00,48.2,3.4,4.5,6.9,289,0,0,0,0,6.21,6.29,29.26,59,3,387.9,41,29.26
2024-01-30T11:30:00-05:00,2024-01-30 11:30:00,48.6,0.7,4.5,6.9,175,0,0,0,0,6.21,6.29,29.26,59,4,445.6,75,29.26
2024-01-30T11:25:00-05:00,2024-01-30 11:25:00,47.8,0.9,3.4,6.9,67,0,0,0,0,6.21,6.29,29.26,61,4,437.3,330,29.26
2024-01-30T11:20:00-05:00,2024-01-30 11:20:00,49.1,0.9,2.2,6.9,74,0,0,0,0,6.21,6.29,29.26,59,4,425.5,330,29.26
2024-01-30T11:15:00-05:00,2024-01-30 11:15:00,48.2,0,3.4,6.9,331,0,0,0,0,6.21,6.29,29.27,61,4,422,48,29.27
2024-01-30T11:10:00-05:00,2024-01-30 11:10:00,47.3,1.1,3.4,6.9,54,0,0,0,0,6.21,6.29,29.27,61,4,413.8,48,29.27
2024-01-30T11:05:00-05:00,2024-01-30 11:05:00,46.8,2.5,3.4,6.9,309,0,0,0,0,6.21,6.29,29.27,61,3,406.5,65,29.27
2024-01-30T11:00:00-05:00,2024-01-30 11:00:00,45.9,0.9,3.4,6.9,58,0,0,0,0,6.21,6.29,29.27,64,3,394,72,29.27
2024-01-30T10:55:00-05:00,2024-01-30 10:55:00,46,1.8,4.5,6.9,65,0,0,0,0,6.21,6.29,29.27,64,3,388.4,65,29.27
2024-01-30T10:50:00-05:00,2024-01-30 10:50:00,45.3,0.7,1.1,6.9,184,0,0,0,0,6.21,6.29,29.27,64,3,375.4,75,29.27
2024-01-30T10:45:00-05:00,2024-01-30 10:45:00,44.6,2.2,4.5,6.9,285,0,0,0,0,6.21,6.29,29.27,65,3,366.2,48,29.27
2024-01-30T10:40:00-05:00,2024-01-30 10:40:00,44.4,1.3,4.5,6.9,72,0,0,0,0,6.21,6.29,29.28,65,3,355,23,29.28
2024-01-30T10:35:00-05:00,2024-01-30 10:35:00,44.8,3.6,4.5,6.9,309,0,0,0,0,6.21,6.29,29.28,66,3,343.9,307,29.28
2024-01-30T10:30:00-05:00,2024-01-30 10:30:00,44.6,1.8,4.5,6.9,44,0,0,0,0,6.21,6.29,29.28,68,3,332.4,308,29.28
2024-01-30T10:25:00-05:00,2024-01-30 10:25:00,43.7,0.5,4.5,6.9,55,0,0,0,0,6.21,6.29,29.29,67,3,319.7,60,29.29
2024-01-30T10:20:00-05:00,2024-01-30 10:20:00,44.2,1.8,2.2,6.9,5,0,0,0,0,6.21,6.29,29.28,68,3,311.8,135,29.28
2024-01-30T10:16:00-05:00,2024-01-30 10:16:00,45.7,0.2,1.1,6.9,93,0,0,0,0,6.21,6.29,29.28,64,0,46.7,135,29.28
2024-01-30T10:10:00-05:00,2024-01-30 10:10:00,43.7,1.1,2.2,6.9,135,0,0,0,0,6.21,6.29,29.28,68,2,216.5,27,29.28
2024-01-30T10:05:00-05:00,2024-01-30 10:05:00,42.8,0.2,2.2,6.9,85,0,0,0,0,6.21,6.29,29.29,69,2,261.7,89,29.29
2024-01-30T10:00:00-05:00,2024-01-30 10:00:00,41.7,3.1,3.4,6.9,18,0,0,0,0,6.21,6.29,29.28,72,2,261.4,18,29.28
2024-01-30T09:55:00-05:00,2024-01-30 09:55:00,41,0.9,2.2,6.9,32,0,0,0,0,6.21,6.29,29.29,74,2,246.7,11,29.29
2024-01-30T09:50:00-05:00,2024-01-30 09:50:00,40.6,3.8,4.5,6.9,299,0,0,0,0,6.21,6.29,29.29,73,2,232.6,299,29.29
2024-01-30T09:45:00-05:00,2024-01-30 09:45:00,40.3,1.8,4.5,6.9,320,0,0,0,0,6.21,6.29,29.28,74,2,219.9,333,29.28
2024-01-30T09:40:00-05:00,2024-01-30 09:40:00,40.1,2.5,5.8,6.9,332,0,0,0,0,6.21,6.29,29.29,76,1,187.3,348,29.29
2024-01-30T09:35:00-05:00,2024-01-30 09:35:00,40.1,1.1,3.4,6.9,83,0,0,0,0,6.21,6.29,29.29,74,1,150.5,348,29.29
2024-01-30T09:30:00-05:00,2024-01-30 09:30:00,40.1,4.3,5.8,6.9,1,0,0,0,0,6.21,6.29,29.29,76,1,127.9,344,29.29
2024-01-30T09:25:00-05:00,2024-01-30 09:25:00,39.7,0.7,3.4,6.9,243,0,0,0,0,6.21,6.29,29.29,78,1,114.2,318,29.29
2024-01-30T09:20:00-05:00,2024-01-30 09:20:00,38.7,0,2.2,6.9,314,0,0,0,0,6.21,6.29,29.29,80,0,102.4,325,29.29
2024-01-30T09:15:00-05:00,2024-01-30 09:15:00,38.7,1.8,3.4,6.9,330,0,0,0,0,6.21,6.29,29.29,78,0,100.9,316,29.29
2024-01-30T09:10:00-05:00,2024-01-30 09:10:00,38.5,1.8,3.4,6.9,299,0,0,0,0,6.21,6.29,29.29,79,0,68.5,352,29.29
2024-01-30T09:05:00-05:00,2024-01-30 09:05:00,38.1,0.7,1.1,6.9,35,0,0,0,0,6.21,6.29,29.28,80,0,87.3,85,29.28
2024-01-30T09:00:00-05:00,2024-01-30 09:00:00,37.6,0.7,3.4,6.9,67,0,0,0,0,6.21,6.29,29.29,81,0,80.7,296,29.29
2024-01-30T08:55:00-05:00,2024-01-30 08:55:00,39,0,1.1,6.9,135,0,0,0,0,6.21,6.29,29.29,78,0,35.5,115,29.29
2024-01-30T08:50:00-05:00,2024-01-30 08:50:00,39.7,0,0,6.9,132,0,0,0,0,6.21,6.29,29.29,79,0,29.8,115,29.29
2024-01-30T08:45:00-05:00,2024-01-30 08:45:00,39.9,0,0,6.9,115,0,0,0,0,6.21,6.29,29.29,76,0,32.2,115,29.29
2024-01-30T08:40:00-05:00,2024-01-30 08:40:00,38.1,0,0,6.9,115,0,0,0,0,6.21,6.29,29.29,81,0,33.4,115,29.29
2024-01-30T08:35:00-05:00,2024-01-30 08:35:00,37.2,0,0,6.9,115,0,0,0,0,6.21,6.29,29.29,84,0,30.3,115,29.29
2024-01-30T08:30:00-05:00,2024-01-30 08:30:00,36.5,0,0,6.9,114,0,0,0,0,6.21,6.29,29.29,86,0,31.8,353,29.29
2024-01-30T08:25:00-05:00,2024-01-30 08:25:00,36,0,0,6.9,353,0,0,0,0,6.21,6.29,29.29,86,0,56.7,353,29.29
2024-01-30T08:20:00-05:00,2024-01-30 08:20:00,35.8,0,0,6.9,353,0,0,0,0,6.21,6.29,29.29,87,0,45.5,353,29.29
2024-01-30T08:15:00-05:00,2024-01-30 08:15:00,32.5,0,0,6.9,352,0,0,0,0,6.21,6.29,29.29,94,0,36.8,352,29.29
2024-01-30T08:10:00-05:00,2024-01-30 08:10:00,32.2,0,0,6.9,351,0,0,0,0,6.21,6.29,29.29,94,0,31.7,352,29.29
2024-01-30T08:05:00-05:00,2024-01-30 08:05:00,31.8,0,0,6.9,352,0,0,0,0,6.21,6.29,29.29,95,0,25.4,352,29.29
2024-01-30T08:00:00-05:00,2024-01-30 08:00:00,31.1,0,0,6.9,347,0,0,0,0,6.21,6.29,29.29,96,0,20,345,29.29
2024-01-30T07:55:00-05:00,2024-01-30 07:55:00,30.6,0,0,6.9,345,0,0,0,0,6.21,6.29,29.29,97,0,14,345,29.29
2024-01-30T07:50:00-05:00,2024-01-30 07:50:00,30,0.2,1.1,6.9,343,0,0,0,0,6.21,6.29,29.29,99,0,10.6,343,29.29
2024-01-30T07:45:00-05:00,2024-01-30 07:45:00,29.7,0,0,6.9,346,0,0,0,0,6.21,6.29,29.29,98,0,7.9,346,29.29
2024-01-30T07:40:00-05:00,2024-01-30 07:40:00,29.5,0,0,6.9,346,0,0,0,0,6.21,6.29,29.28,98,0,5.4,346,29.28
2024-01-30T07:35:00-05:00,2024-01-30 07:35:00,29.7,0,0,6.9,346,0,0,0,0,6.21,6.29,29.28,98,0,3.3,346,29.28
2024-01-30T07:30:00-05:00,2024-01-30 07:30:00,29.5,0,0,6.9,346,0,0,0,0,6.21,6.29,29.28,98,0,1.7,346,29.28
2024-01-30T07:25:00-05:00,2024-01-30 07:25:00,29.7,0,0,6.9,346,0,0,0,0,6.21,6.29,29.28,98,0,0.8,346,29.28
2024-01-30T07:20:00-05:00,2024-01-30 07:20:00,29.7,0,0,6.9,345,0,0,0,0,6.21,6.29,29.28,98,0,0.3,345,29.28
2024-01-30T07:15:00-05:00,2024-01-30 07:15:00,29.5,0,0,6.9,342,0,0,0,0,6.21,6.29,29.28,98,0,0.1,32,29.28
2024-01-30T07:10:00-05:00,2024-01-30 07:10:00,29.5,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0.1,37,29.28
2024-01-30T07:05:00-05:00,2024-01-30 07:05:00,29.8,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0.1,37,29.28
2024-01-30T07:00:00-05:00,2024-01-30 07:00:00,30,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0.1,37,29.28
2024-01-30T06:55:00-05:00,2024-01-30 06:55:00,29.8,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0.1,37,29.28
2024-01-30T06:50:00-05:00,2024-01-30 06:50:00,29.8,0,0,6.9,38,0,0,0,0,6.21,6.29,29.28,97,0,0,38,29.28
2024-01-30T06:45:00-05:00,2024-01-30 06:45:00,30,0,0,6.9,38,0,0,0,0,6.21,6.29,29.28,97,0,0,38,29.28
2024-01-30T06:40:00-05:00,2024-01-30 06:40:00,29.8,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0,37,29.28
2024-01-30T06:35:00-05:00,2024-01-30 06:35:00,30,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,97,0,0,37,29.28
2024-01-30T06:30:00-05:00,2024-01-30 06:30:00,30.2,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,96,0,0,37,29.28
2024-01-30T06:25:00-05:00,2024-01-30 06:25:00,30.6,0,0,6.9,37,0,0,0,0,6.21,6.29,29.28,96,0,0,38,29.28
2024-01-30T06:20:00-05:00,2024-01-30 06:20:00,30.7,0,0,6.9,38,0,0,0,0,6.21,6.29,29.28,96,0,0,38,29.28
2024-01-30T06:15:00-05:00,2024-01-30 06:15:00,30.7,0,0,6.9,38,0,0,0,0,6.21,6.29,29.28,96,0,0,38,29.28
2024-01-30T06:10:00-05:00,2024-01-30 06:10:00,31.1,0,0,6.9,38,0,0,0,0,6.21,6.29,29.28,96,0,0,283,29.28
2024-01-30T06:05:00-05:00,2024-01-30 06:05:00,30.9,0,0,6.9,275,0,0,0,0,6.21,6.29,29.28,96,0,0,275,29.28
2024-01-30T06:00:00-05:00,2024-01-30 06:00:00,31.1,0,0,6.9,276,0,0,0,0,6.21,6.29,29.28,96,0,0,194,29.28
2024-01-30T05:55:00-05:00,2024-01-30 05:55:00,30.9,0,0,6.9,194,0,0,0,0,6.21,6.29,29.28,96,0,0,232,29.28
2024-01-30T05:50:00-05:00,2024-01-30 05:50:00,30.6,0,1.1,6.9,232,0,0,0,0,6.21,6.29,29.28,96,0,0,232,29.28
2024-01-30T05:45:00-05:00,2024-01-30 05:45:00,30.6,0,0,6.9,232,0,0,0,0,6.21,6.29,29.27,96,0,0,232,29.27
2024-01-30T05:40:00-05:00,2024-01-30 05:40:00,30.6,0,0,6.9,232,0,0,0,0,6.21,6.29,29.28,96,0,0,232,29.28
2024-01-30T05:35:00-05:00,2024-01-30 05:35:00,31.1,0,0,6.9,232,0,0,0,0,6.21,6.29,29.27,96,0,0,315,29.27
2024-01-30T05:30:00-05:00,2024-01-30 05:30:00,30.9,0,0,6.9,315,0,0,0,0,6.21,6.29,29.27,95,0,0,315,29.27
2024-01-30T05:25:00-05:00,2024-01-30 05:25:00,31.3,0,0,6.9,315,0,0,0,0,6.21,6.29,29.27,95,0,0,315,29.27
2024-01-30T05:20:00-05:00,2024-01-30 05:20:00,31.6,0,0,6.9,315,0,0,0,0,6.21,6.29,29.27,95,0,0,315,29.27
2024-01-30T05:15:00-05:00,2024-01-30 05:15:00,31.8,0,0,6.9,315,0,0,0,0,6.21,6.29,29.27,95,0,0,315,29.27
2024-01-30T05:11:00-05:00,2024-01-30 05:11:00,32.2,0,0,6.9,315,0,0,0,0,6.21,6.29,29.26,93,0,0,315,29.26
2024-01-30T05:05:00-05:00,2024-01-30 05:05:00,32.7,0,1.1,6.9,315,0,0,0,0,6.21,6.29,29.27,92,0,0,315,29.27
2024-01-30T05:00:00-05:00,2024-01-30 05:00:00,32.9,0,1.1,6.9,315,0,0,0,0,6.21,6.29,29.27,92,0,0,315,29.27
2024-01-30T04:55:00-05:00,2024-01-30 04:55:00,33.1,0,0,6.9,315,0,0,0,0,6.21,6.29,29.27,91,0,0,315,29.27
2024-01-30T04:50:00-05:00,2024-01-30 04:50:00,33.4,0,1.1,6.9,315,0,0,0,0,6.21,6.29,29.26,90,0,0,37,29.26
2024-01-30T04:45:00-05:00,2024-01-30 04:45:00,33.8,0,0,6.9,38,0,0,0,0,6.21,6.29,29.27,89,0,0,37,29.27
2024-01-30T04:40:00-05:00,2024-01-30 04:40:00,34,0,2.2,6.9,329,0,0,0,0,6.21,6.29,29.27,89,0,0,315,29.27
2024-01-30T04:35:00-05:00,2024-01-30 04:35:00,34,0.2,1.1,6.9,259,0,0,0,0,6.21,6.29,29.27,89,0,0,298,29.27
2024-01-30T04:30:00-05:00,2024-01-30 04:30:00,33.8,0.9,2.2,6.9,259,0,0,0,0,6.21,6.29,29.27,89,0,0,287,29.27
2024-01-30T04:25:00-05:00,2024-01-30 04:25:00,34,0,2.2,6.9,254,0,0,0,0,6.21,6.29,29.27,89,0,0,292,29.27
2024-01-30T04:20:00-05:00,2024-01-30 04:20:00,34.2,0,2.2,6.9,275,0,0,0,0,6.21,6.29,29.27,89,0,0,280,29.27
2024-01-30T04:15:00-05:00,2024-01-30 04:15:00,34.2,0.2,2.2,6.9,332,0,0,0,0,6.21,6.29,29.27,88,0,0,271,29.27
2024-01-30T04:11:00-05:00,2024-01-30 04:11:00,34.2,2.7,5.8,6.9,248,0,0,0,0,6.21,6.29,29.27,89,0,0,275,29.27
2024-01-30T04:05:00-05:00,2024-01-30 04:05:00,34.2,0.5,1.1,6.9,296,0,0,0,0,6.21,6.29,29.28,88,0,0,296,29.28
2024-01-30T04:00:00-05:00,2024-01-30 04:00:00,34.2,2,4.5,6.9,312,0,0,0,0,6.21,6.29,29.28,88,0,0,295,29.28
2024-01-30T03:55:00-05:00,2024-01-30 03:55:00,34.3,0.9,1.1,6.9,292,0,0,0,0,6.21,6.29,29.28,88,0,0,349,29.28
2024-01-30T03:50:00-05:00,2024-01-30 03:50:00,34.3,2,3.4,6.9,191,0,0,0,0,6.21,6.29,29.28,88,0,0,349,29.28
2024-01-30T03:45:00-05:00,2024-01-30 03:45:00,34.5,0.2,4.5,6.9,191,0,0,0,0,6.21,6.29,29.28,87,0,0,212,29.28
