timestamp	Ch12	Ch13	Ch23	mslp	tmpf	press_pct	temp_pct	temp_scaled	Ch12_pct	Ch13_pct	Ch23_pct	Ch12_m_avg	Ch13_m_avg	Ch23_m_avg	delta_Ch12	delta_Ch13	delta_Ch23	delta_pres
2023-03-02 17:00:00+00:00	10901	5458	10643	1012.1	63.0	-1.3496300845886817	4.356881712346113	0.43568817123461134	5.127413322141634	6.161807345199902	4.560923688846069	2.7952132681645154	3.535965646482058	3.190422058234961	0.05000288873252247	0.05979422861965218	0.04459971734438364	-6.8762047067612
2023-03-02 18:00:00+00:00	10727	5345	10574	1011.4	64.0	-1.4870228905770198	6.0133401522246235	0.6013340152224624	3.449386543125704	3.963880589976819	3.8830411618771334	3.5265371996321857	4.181079841599158	3.647255935105331	0.03391228820159307	0.03887335081051384	0.038095476098735	-7.576204706761246
2023-03-02 19:00:00+00:00	10569	5307	10427	1011.8	64.0	-1.4085127157265505	6.0133401522246235	0.6013340152224624	1.9256610771227343	3.2247547784858708	2.4388566478998364	3.417240436248006	4.113002464224992	3.549012090617079	0.019073548613511182	0.03173851017926331	0.0240959140929326	-7.176204706761268
2023-03-02 20:00:00+00:00	10568	5375	10487	1011.4	63.0	-1.4870228905770198	4.356881712346113	0.43568817123461134	1.9160172450594246	4.547400967469672	3.0283197148293457	3.3015144514882873	4.463114690720704	3.5670234621065915	0.018978927806325204	0.04447038034723198	0.02983371313774458	-7.576204706761246
2023-03-02 21:00:00+00:00	10612	5253	10508	1011.7	62.1	-1.428140259439151	2.866069116455457	0.2866069116455457	2.3403458558450616	2.1744180989987334	3.234631788254674	3.1006012835026637	4.216739420223721	3.637431550656505	0.023133796861794148	0.021511148305329963	0.03183419010876985	-7.2762047067611775
2023-03-02 22:00:00+00:00	10756	5380	10611	1010.6	61.0	-1.6440432402779586	1.043964832589094	0.1043964832589094	3.7290576729616927	4.644654363718482	4.246543386483665	3.0813136193760435	4.119486023974912	3.5653860646984543	0.03661209899291924	0.04540018050719842	0.041588517176929754	-8.3762047067612
2023-03-02 23:00:00+00:00	10530	5242	10450	1011.1	61.0	-1.5459055217148663	1.043964832589094	0.1043964832589094	1.5495516266536467	1.9604606272513536	2.664817490222815	2.4850033367947124	3.4192615709834873	3.2493683649279124	0.015376686732185053	0.019414911234719927	0.026299296696296343	-7.8762047067612
2023-03-03 00:00:00+00:00	10575	5258	10409	1010.5	62.1	-1.663670783990581	2.866069116455457	0.2866069116455457	1.983524069502594	2.2716714952475425	2.262017727820984	2.2406929245241938	3.1372267218619414	2.97919779258522	0.019641085518642624	0.02246253264119483	0.022368134818807683	-8.476204706761223
2023-03-03 01:00:00+00:00	10785	5459	10541	1010.1	62.1	-1.7421809588410508	2.866069116455457	0.2866069116455457	4.00872880279768	6.181258024449663	3.558836475065904	2.587870878803352	3.6299772628559066	3.1658610971128986	0.03930464042742062	0.05997742913312595	0.03496973355852851	-8.8762047067612
2023-03-03 02:00:00+00:00	10567	5289	10337	1010.4	61.0	-1.6832983277032043	1.043964832589094	0.1043964832589094	1.9063734129961145	2.8746425519901577	1.554662047505573	2.586263573459467	3.3511841936093205	2.9202514858922695	0.018884298045194616	0.028340998417348145	0.015427009871824257	-8.576204706761246
2023-03-03 03:00:00+00:00	10800	5442	10466	1010.0	61.0	-1.7618085025536738	1.043964832589094	0.1043964832589094	4.153386283747331	5.850596477203713	2.822007641404017	2.8884369781098447	3.9638805899768172	2.8514807947504934	0.04069449471647494	0.05685844669455997	0.027829226235492457	-8.976204706761223
2023-03-03 04:00:00+00:00	10634	5224	10554	1009.4	61.0	-1.8795737648293886	1.043964832589094	0.1043964832589094	2.55251016123788	1.6103484007556412	3.6865534729006306	2.6923457261558763	3.458162929483011	2.758149142486655	0.02520477566844763	0.015975198307635365	0.036202253268952586	-9.576204706761246
2023-03-03 05:00:00+00:00	10612	5355	10599	1009.2	60.1	-1.9188288522546122	-0.44684776330156234	-0.04468477633015624	2.3403458558450616	4.158387382474437	4.128650773097762	2.824144764354445	3.824484055353525	3.0021213562991456	0.023133796861794148	0.04074251023321737	0.040456975330594315	-9.776204706761177
2023-03-03 06:00:00+00:00	10583	5354	10566	1009.1	60.1	-1.9384563959672352	-0.44684776330156234	-0.04468477633015624	2.0606747260090734	4.138936703224675	3.804446086286532	2.837003207105525	4.135694923349713	3.259192749376737	0.020397300697888452	0.040555751431666114	0.03733861702760059	-9.8762047067612
2023-03-03 07:00:00+00:00	10773	5339	10484	1007.4	60.1	-2.2721246390817575	-0.44684776330156234	-0.04468477633015624	3.893002818037962	3.847176514478248	2.99884656148287	2.8177155429789056	3.7466813383544775	3.165861097112898	0.038191364498356514	0.037750175851554636	0.029547603746636248	-11.576204706761246
2023-03-03 08:00:00+00:00	10769	5424	10480	1006.3	61.0	-2.4880276199205653	1.043964832589094	0.1043964832589094	3.8544274897847215	5.500484250708001	2.9595490236875697	3.1423912224436736	4.184321621474118	3.400008926476564	0.03781999693304488	0.053545356971599754	0.029165997178372646	-12.676204706761268
2023-03-03 09:00:00+00:00	10889	5463	10738	1006.5	62.1	-2.4487725324953193	2.866069116455457	0.2866069116455457	5.011687337381915	6.259060741448712	5.494240211484458	3.2854413980494375	4.252398998848285	3.845381021489971	0.04890146595022479	0.06070989574708594	0.05348617028585419	-12.476204706761223
2023-03-03 10:00:00+00:00	10913	5440	10658	1005.8	61.0	-2.5861653384836574	1.043964832589094	0.1043964832589094	5.243139306901353	5.81169511870419	4.708289455578446	3.7338795889933496	4.95262345183971	4.015670351936273	0.05110309971725364	0.0564908672013566	0.0460081021600669	-13.176204706761268
2023-03-03 11:00:00+00:00	10793	5447	10584	1005.1	62.1	-2.723558144471973	2.866069116455457	0.2866069116455457	4.08587945930416	5.9478498734525225	3.981285006365385	4.024801856236532	5.250867200336057	3.991109390814211	0.040046136429510236	0.05777680473504273	0.03904074509813102	-13.8762047067612
2023-03-03 12:00:00+00:00	11016	5518	10765	1004.7	62.1	-2.8020683193224425	2.866069116455457	0.2866069116455457	6.2364540094222765	7.32884810018561	5.759498591602737	4.720765070138733	5.782519099829546	4.316951475033577	0.06049712201265466	0.07072728212859976	0.05599744910180283	-14.276204706761177
2023-03-03 13:00:00+00:00	10775	5444	10758	1005.6	63.0	-2.6254204259088807	4.356881712346113	0.43568817123461134	3.912290482164581	5.889497835703237	5.690727900460961	4.7239796808265035	6.122905986700378	4.76559836486326	0.03837699657611232	0.057225891122724935	0.055346982136527334	-13.3762047067612
2023-03-03 14:00:00+00:00	10848	5356	10504	1005.0	64.0	-2.743185688184596	6.0133401522246235	0.6013340152224624	4.616290222786207	4.177838061724199	3.195334250459373	4.850956802993417	5.902464955203077	4.8048959026585605	0.04512909178434064	0.04092923416243151	0.03145345528597147	-13.976204706761223
2023-03-03 15:00:00+00:00	10694	5340	10649	1003.9	64.9	-2.9590886690234033	7.504152748115292	0.7504152748115293	3.131140085036477	3.8666271937280094	4.61986999553902	4.537532260935844	5.50372603058296	4.659167533334321	0.030831197112840762	0.03793745930560887	0.04516330931872323	-15.076204706761246
2023-03-03 16:00:00+00:00	10752	5381	10726	1002.9	66.9	-3.155364106149588	10.81706962787231	1.081706962787231	3.690482344708453	4.664105042968244	5.3763475980985564	4.278756100570361	5.3124610179603025	4.770510557087673	0.036240144367094704	0.0455860368407879	0.05236801884620985	-16.076204706761246
2023-03-03 17:00:00+00:00	10715	5406	10667	1000.4	71.1	-3.6460526989650495	17.774195075362034	1.7774195075362034	3.3336605583659855	5.150372024212289	4.796708915617873	4.153386283747332	5.17954804308693	4.906414541963088	0.03279298951184134	0.050221254187761265	0.04685218192882225	-18.576204706761246
2023-03-03 18:00:00+00:00	10861	5449	10655	997.9	73.0	-4.13674129178051	20.921466111131213	2.0921466111131215	4.741660039609236	5.986751231952046	4.678816302231971	3.9042539554451583	4.95586523171467	4.72630082706796	0.04632675188419988	0.05814391193446669	0.04572658383605689	-21.076204706761246
2023-03-03 19:00:00+00:00	10942	5489	10612	997.0	75.0	-4.313389185194072	24.234382990888232	2.4234382990888235	5.522810436737341	6.764778401942519	4.256367770932489	4.172673947873951	5.101745326087883	4.487240805479881	0.05375695622793517	0.06545789590125753	0.04168275456096956	-21.976204706761223
2023-03-03 20:00:00+00:00	10981	5401	10818	996.5	75.9	-4.411526903757164	25.7251955867789	2.57251955867789	5.898919887206429	5.053118627963479	6.28019096739047	4.386445558610656	5.247625420461097	5.001383591635064	0.05731486720187718	0.04929592794425937	0.06090873173471171	-22.476204706761223
