Chan_0_1,Chan_0_2,Chan_1_2,timestamp
57, 41, 57, Sun Jun 25 23:53:28 2023
53, 45, 53, Sun Jun 25 23:54:28 2023
54, 41, 44, Sun Jun 25 23:55:28 2023
48, 38, 44, Sun Jun 25 23:56:28 2023
58, 42, 53, Sun Jun 25 23:57:28 2023
47, 39, 44, Sun Jun 25 23:58:28 2023
51, 39, 49, Sun Jun 25 23:59:28 2023
59, 41, 51, Mon Jun 26 00:00:28 2023
44, 28, 38, Mon Jun 26 00:01:28 2023
62, 47, 55, Mon Jun 26 00:02:28 2023
47, 42, 42, Mon Jun 26 00:03:28 2023
46, 39, 48, Mon Jun 26 00:04:28 2023
55, 45, 46, Mon Jun 26 00:05:28 2023
53, 48, 58, Mon Jun 26 00:06:28 2023
60, 46, 54, Mon Jun 26 00:07:28 2023
57, 47, 49, Mon Jun 26 00:08:28 2023
58, 49, 58, Mon Jun 26 00:09:28 2023
57, 41, 52, Mon Jun 26 00:10:28 2023
46, 34, 43, Mon Jun 26 00:11:28 2023
62, 48, 56, Mon Jun 26 00:12:28 2023
62, 38, 50, Mon Jun 26 00:13:28 2023
49, 38, 45, Mon Jun 26 00:14:28 2023
53, 43, 51, Mon Jun 26 00:15:28 2023
47, 37, 45, Mon Jun 26 00:16:28 2023
53, 30, 39, Mon Jun 26 00:17:28 2023
56, 45, 53, Mon Jun 26 00:18:28 2023
53, 42, 46, Mon Jun 26 00:19:28 2023
49, 38, 48, Mon Jun 26 00:20:28 2023
49, 41, 56, Mon Jun 26 00:21:28 2023
53, 41, 48, Mon Jun 26 00:22:28 2023
56, 44, 52, Mon Jun 26 00:23:28 2023
57, 42, 53, Mon Jun 26 00:24:28 2023
55, 45, 51, Mon Jun 26 00:25:28 2023
48, 32, 50, Mon Jun 26 00:26:28 2023
43, 33, 41, Mon Jun 26 00:27:28 2023
44, 32, 48, Mon Jun 26 00:28:28 2023
66, 47, 56, Mon Jun 26 00:29:28 2023
51, 32, 34, Mon Jun 26 00:30:28 2023
65, 44, 49, Mon Jun 26 00:31:28 2023
59, 48, 60, Mon Jun 26 00:32:28 2023
43, 35, 46, Mon Jun 26 00:33:28 2023
47, 33, 39, Mon Jun 26 00:34:28 2023
60, 50, 58, Mon Jun 26 00:35:28 2023
73, 51, 57, Mon Jun 26 00:36:28 2023
54, 43, 50, Mon Jun 26 00:37:28 2023
53, 47, 51, Mon Jun 26 00:38:28 2023
53, 41, 54, Mon Jun 26 00:39:28 2023
50, 42, 47, Mon Jun 26 00:40:28 2023
56, 43, 58, Mon Jun 26 00:41:28 2023
46, 35, 41, Mon Jun 26 00:42:28 2023
58, 36, 48, Mon Jun 26 00:43:28 2023
33, 21, 29, Mon Jun 26 00:44:28 2023
43, 32, 38, Mon Jun 26 00:45:28 2023
34, 20, 31, Mon Jun 26 00:46:28 2023
47, 29, 43, Mon Jun 26 00:47:28 2023
47, 40, 44, Mon Jun 26 00:48:28 2023
46, 33, 41, Mon Jun 26 00:49:28 2023
54, 42, 57, Mon Jun 26 00:50:28 2023
51, 37, 50, Mon Jun 26 00:51:28 2023
48, 32, 48, Mon Jun 26 00:52:28 2023
43, 29, 42, Mon Jun 26 00:53:28 2023
55, 34, 48, Mon Jun 26 00:54:28 2023
42, 35, 41, Mon Jun 26 00:55:28 2023
49, 42, 46, Mon Jun 26 00:56:28 2023
47, 40, 44, Mon Jun 26 00:57:28 2023
44, 34, 39, Mon Jun 26 00:58:28 2023
50, 34, 41, Mon Jun 26 00:59:28 2023
59, 50, 61, Mon Jun 26 01:00:28 2023
45, 36, 46, Mon Jun 26 01:01:28 2023
60, 47, 59, Mon Jun 26 01:02:28 2023
50, 36, 47, Mon Jun 26 01:03:28 2023
47, 38, 47, Mon Jun 26 01:04:28 2023
62, 43, 56, Mon Jun 26 01:05:28 2023
78, 57, 65, Mon Jun 26 01:06:28 2023
79, 56, 72, Mon Jun 26 01:07:28 2023
117, 83, 108, Mon Jun 26 01:08:28 2023
122, 93, 133, Mon Jun 26 01:09:28 2023
163, 121, 167, Mon Jun 26 01:10:28 2023
151, 112, 153, Mon Jun 26 01:11:28 2023
201, 142, 203, Mon Jun 26 01:12:28 2023
239, 159, 195, Mon Jun 26 01:13:28 2023
292, 214, 289, Mon Jun 26 01:14:28 2023
335, 239, 329, Mon Jun 26 01:15:28 2023
425, 318, 398, Mon Jun 26 01:16:28 2023
431, 292, 385, Mon Jun 26 01:17:28 2023
539, 356, 470, Mon Jun 26 01:18:28 2023
556, 382, 503, Mon Jun 26 01:19:28 2023
703, 500, 666, Mon Jun 26 01:20:28 2023
743, 513, 684, Mon Jun 26 01:21:28 2023
786, 576, 755, Mon Jun 26 01:22:28 2023
869, 583, 823, Mon Jun 26 01:23:28 2023
915, 607, 823, Mon Jun 26 01:24:28 2023
1004, 699, 927, Mon Jun 26 01:25:28 2023
1036, 705, 982, Mon Jun 26 01:26:28 2023
1132, 790, 1096, Mon Jun 26 01:27:28 2023
1123, 765, 1050, Mon Jun 26 01:28:28 2023
1256, 856, 1175, Mon Jun 26 01:29:28 2023
1262, 861, 1159, Mon Jun 26 01:30:28 2023
1306, 876, 1205, Mon Jun 26 01:31:28 2023
1200, 819, 1138, Mon Jun 26 01:32:28 2023
1238, 874, 1182, Mon Jun 26 01:33:28 2023
1312, 878, 1202, Mon Jun 26 01:34:28 2023
1252, 865, 1175, Mon Jun 26 01:35:28 2023
1335, 912, 1204, Mon Jun 26 01:36:28 2023
1246, 891, 1216, Mon Jun 26 01:37:28 2023
1306, 912, 1211, Mon Jun 26 01:38:28 2023
1292, 884, 1204, Mon Jun 26 01:39:28 2023
1314, 906, 1256, Mon Jun 26 01:40:28 2023
1281, 884, 1209, Mon Jun 26 01:41:28 2023
1294, 846, 1170, Mon Jun 26 01:42:28 2023
1293, 916, 1227, Mon Jun 26 01:43:28 2023
1295, 890, 1190, Mon Jun 26 01:44:28 2023
1320, 928, 1229, Mon Jun 26 01:45:28 2023
1254, 856, 1173, Mon Jun 26 01:46:28 2023
1316, 886, 1181, Mon Jun 26 01:47:28 2023
1211, 826, 1156, Mon Jun 26 01:48:28 2023
1271, 841, 1147, Mon Jun 26 01:49:28 2023
1261, 853, 1166, Mon Jun 26 01:50:28 2023
1218, 843, 1150, Mon Jun 26 01:51:28 2023
1265, 838, 1158, Mon Jun 26 01:52:28 2023
1187, 853, 1164, Mon Jun 26 01:53:28 2023
1136, 779, 1050, Mon Jun 26 01:54:28 2023
1268, 858, 1174, Mon Jun 26 01:55:28 2023
1286, 863, 1176, Mon Jun 26 01:56:28 2023
1315, 885, 1189, Mon Jun 26 01:57:28 2023
1269, 879, 1176, Mon Jun 26 01:58:28 2023
1181, 814, 1145, Mon Jun 26 01:59:28 2023
1232, 832, 1133, Mon Jun 26 02:00:28 2023
1247, 843, 1164, Mon Jun 26 02:01:28 2023
1196, 797, 1091, Mon Jun 26 02:02:28 2023
1226, 848, 1180, Mon Jun 26 02:03:28 2023
1220, 815, 1152, Mon Jun 26 02:04:28 2023
1208, 847, 1165, Mon Jun 26 02:05:28 2023
1258, 867, 1186, Mon Jun 26 02:06:28 2023
1258, 846, 1133, Mon Jun 26 02:07:28 2023
1276, 862, 1151, Mon Jun 26 02:08:28 2023
1212, 828, 1080, Mon Jun 26 02:09:28 2023
1247, 838, 1130, Mon Jun 26 02:10:28 2023
1290, 848, 1180, Mon Jun 26 02:11:28 2023
1306, 914, 1272, Mon Jun 26 02:12:28 2023
1341, 919, 1255, Mon Jun 26 02:13:28 2023
1312, 891, 1188, Mon Jun 26 02:14:28 2023
1298, 925, 1249, Mon Jun 26 02:15:28 2023
1274, 885, 1219, Mon Jun 26 02:16:28 2023
1290, 892, 1186, Mon Jun 26 02:17:28 2023
1280, 868, 1189, Mon Jun 26 02:18:28 2023
1235, 833, 1138, Mon Jun 26 02:19:28 2023
1224, 811, 1159, Mon Jun 26 02:20:28 2023
1260, 862, 1187, Mon Jun 26 02:21:28 2023
1290, 869, 1177, Mon Jun 26 02:22:28 2023
1267, 828, 1115, Mon Jun 26 02:23:28 2023
1314, 906, 1177, Mon Jun 26 02:24:28 2023
1218, 840, 1145, Mon Jun 26 02:25:28 2023
1213, 840, 1155, Mon Jun 26 02:26:28 2023
1230, 817, 1118, Mon Jun 26 02:27:28 2023
1264, 883, 1172, Mon Jun 26 02:28:28 2023
1315, 865, 1147, Mon Jun 26 02:29:28 2023
1197, 804, 1090, Mon Jun 26 02:30:28 2023
1260, 830, 1091, Mon Jun 26 02:31:28 2023
1258, 841, 1162, Mon Jun 26 02:32:28 2023
1195, 815, 1099, Mon Jun 26 02:33:28 2023
1268, 882, 1150, Mon Jun 26 02:34:28 2023
1226, 833, 1145, Mon Jun 26 02:35:28 2023
1240, 847, 1136, Mon Jun 26 02:36:28 2023
1268, 884, 1182, Mon Jun 26 02:37:28 2023
1201, 825, 1128, Mon Jun 26 02:38:28 2023
1276, 866, 1169, Mon Jun 26 02:39:28 2023
1233, 850, 1138, Mon Jun 26 02:40:28 2023
1207, 777, 1107, Mon Jun 26 02:41:28 2023
1275, 858, 1184, Mon Jun 26 02:42:28 2023
1186, 835, 1130, Mon Jun 26 02:43:28 2023
1301, 884, 1184, Mon Jun 26 02:44:28 2023
1283, 876, 1171, Mon Jun 26 02:45:28 2023
1240, 815, 1114, Mon Jun 26 02:46:28 2023
1260, 825, 1130, Mon Jun 26 02:47:28 2023
1185, 786, 1074, Mon Jun 26 02:48:28 2023
1285, 861, 1171, Mon Jun 26 02:49:28 2023
1197, 778, 1100, Mon Jun 26 02:50:28 2023
1201, 793, 1158, Mon Jun 26 02:51:28 2023
1228, 840, 1152, Mon Jun 26 02:52:28 2023
1229, 814, 1140, Mon Jun 26 02:53:28 2023
1216, 808, 1090, Mon Jun 26 02:54:28 2023
1266, 850, 1142, Mon Jun 26 02:55:28 2023
1224, 826, 1129, Mon Jun 26 02:56:28 2023
1190, 773, 1115, Mon Jun 26 02:57:28 2023
1214, 843, 1123, Mon Jun 26 02:58:28 2023
1262, 827, 1171, Mon Jun 26 02:59:28 2023
1254, 857, 1144, Mon Jun 26 03:00:28 2023
1308, 885, 1197, Mon Jun 26 03:01:28 2023
1247, 840, 1123, Mon Jun 26 03:02:28 2023
1247, 852, 1130, Mon Jun 26 03:03:28 2023
1252, 835, 1169, Mon Jun 26 03:04:28 2023
1312, 893, 1219, Mon Jun 26 03:05:28 2023
1284, 898, 1210, Mon Jun 26 03:06:28 2023
1273, 869, 1178, Mon Jun 26 03:07:28 2023
1257, 872, 1227, Mon Jun 26 03:08:28 2023
1264, 840, 1128, Mon Jun 26 03:09:28 2023
1267, 860, 1176, Mon Jun 26 03:10:28 2023
1304, 908, 1218, Mon Jun 26 03:11:28 2023
1296, 856, 1150, Mon Jun 26 03:12:28 2023
1304, 892, 1209, Mon Jun 26 03:13:28 2023
1317, 878, 1189, Mon Jun 26 03:14:28 2023
1215, 831, 1156, Mon Jun 26 03:15:28 2023
1282, 858, 1149, Mon Jun 26 03:16:28 2023
1330, 916, 1169, Mon Jun 26 03:17:28 2023
1339, 902, 1194, Mon Jun 26 03:18:28 2023
1312, 903, 1252, Mon Jun 26 03:19:28 2023
1212, 846, 1158, Mon Jun 26 03:20:28 2023
1267, 882, 1230, Mon Jun 26 03:21:28 2023
1236, 857, 1126, Mon Jun 26 03:22:28 2023
1343, 902, 1231, Mon Jun 26 03:23:28 2023
1285, 869, 1207, Mon Jun 26 03:24:28 2023
1290, 875, 1148, Mon Jun 26 03:25:28 2023
1229, 840, 1185, Mon Jun 26 03:26:28 2023
1324, 892, 1216, Mon Jun 26 03:27:28 2023
1262, 845, 1157, Mon Jun 26 03:28:28 2023
1240, 858, 1110, Mon Jun 26 03:29:28 2023
1261, 889, 1165, Mon Jun 26 03:30:28 2023
1300, 902, 1199, Mon Jun 26 03:31:28 2023
1263, 846, 1123, Mon Jun 26 03:32:28 2023
1295, 861, 1138, Mon Jun 26 03:33:28 2023
1202, 806, 1111, Mon Jun 26 03:34:28 2023
1216, 808, 1111, Mon Jun 26 03:35:28 2023
1268, 836, 1146, Mon Jun 26 03:36:28 2023
1285, 858, 1157, Mon Jun 26 03:37:28 2023
1273, 861, 1169, Mon Jun 26 03:38:28 2023
1287, 918, 1174, Mon Jun 26 03:39:28 2023
1223, 860, 1186, Mon Jun 26 03:40:28 2023
1284, 864, 1154, Mon Jun 26 03:41:28 2023
1306, 873, 1176, Mon Jun 26 03:42:28 2023
1260, 848, 1144, Mon Jun 26 03:43:28 2023
1276, 888, 1186, Mon Jun 26 03:44:28 2023
1369, 961, 1255, Mon Jun 26 03:45:28 2023
1294, 863, 1206, Mon Jun 26 03:46:28 2023
1285, 899, 1193, Mon Jun 26 03:47:28 2023
1264, 888, 1167, Mon Jun 26 03:48:28 2023
1267, 836, 1171, Mon Jun 26 03:49:28 2023
1299, 875, 1152, Mon Jun 26 03:50:28 2023
1275, 870, 1197, Mon Jun 26 03:51:28 2023
1266, 841, 1147, Mon Jun 26 03:52:28 2023
1229, 801, 1122, Mon Jun 26 03:53:28 2023
1209, 780, 1082, Mon Jun 26 03:54:28 2023
1187, 754, 1087, Mon Jun 26 03:55:28 2023
1122, 741, 1052, Mon Jun 26 03:56:28 2023
1170, 762, 1059, Mon Jun 26 03:57:28 2023
1172, 775, 1103, Mon Jun 26 03:58:28 2023
1249, 781, 1088, Mon Jun 26 03:59:28 2023
1268, 887, 1155, Mon Jun 26 04:00:28 2023
1352, 968, 1280, Mon Jun 26 04:01:28 2023
1339, 930, 1215, Mon Jun 26 04:02:28 2023
1380, 972, 1256, Mon Jun 26 04:03:28 2023
1413, 966, 1304, Mon Jun 26 04:04:28 2023
1393, 934, 1235, Mon Jun 26 04:05:28 2023
1293, 915, 1234, Mon Jun 26 04:06:28 2023
1350, 944, 1260, Mon Jun 26 04:07:28 2023
1336, 917, 1223, Mon Jun 26 04:08:28 2023
1325, 935, 1213, Mon Jun 26 04:09:28 2023
1372, 974, 1320, Mon Jun 26 04:10:28 2023
1321, 924, 1218, Mon Jun 26 04:11:28 2023
1459, 1036, 1318, Mon Jun 26 04:12:28 2023
1274, 878, 1194, Mon Jun 26 04:13:28 2023
1281, 888, 1183, Mon Jun 26 04:14:28 2023
1392, 942, 1238, Mon Jun 26 04:15:28 2023
1276, 896, 1173, Mon Jun 26 04:16:28 2023
1327, 939, 1226, Mon Jun 26 04:17:28 2023
1318, 924, 1206, Mon Jun 26 04:18:28 2023
1336, 923, 1231, Mon Jun 26 04:19:28 2023
1343, 932, 1244, Mon Jun 26 04:20:28 2023
1369, 943, 1243, Mon Jun 26 04:21:28 2023
1310, 928, 1229, Mon Jun 26 04:22:28 2023
1295, 903, 1207, Mon Jun 26 04:23:28 2023
1307, 895, 1189, Mon Jun 26 04:24:28 2023
1381, 989, 1292, Mon Jun 26 04:25:28 2023
1344, 932, 1208, Mon Jun 26 04:26:28 2023
1313, 921, 1245, Mon Jun 26 04:27:28 2023
1284, 887, 1185, Mon Jun 26 04:28:28 2023
1294, 892, 1201, Mon Jun 26 04:29:28 2023
1313, 868, 1171, Mon Jun 26 04:30:28 2023
1268, 882, 1211, Mon Jun 26 04:31:28 2023
1314, 885, 1179, Mon Jun 26 04:32:28 2023
1331, 939, 1187, Mon Jun 26 04:33:28 2023
1227, 845, 1157, Mon Jun 26 04:34:28 2023
1254, 871, 1153, Mon Jun 26 04:35:28 2023
1283, 888, 1209, Mon Jun 26 04:36:28 2023
1234, 860, 1172, Mon Jun 26 04:37:28 2023
1269, 866, 1171, Mon Jun 26 04:38:28 2023
1225, 818, 1117, Mon Jun 26 04:39:28 2023
1319, 912, 1223, Mon Jun 26 04:40:28 2023
1292, 901, 1200, Mon Jun 26 04:41:28 2023
1232, 855, 1161, Mon Jun 26 04:42:28 2023
1267, 872, 1154, Mon Jun 26 04:43:28 2023
1248, 856, 1114, Mon Jun 26 04:44:28 2023
1241, 841, 1161, Mon Jun 26 04:45:28 2023
1394, 919, 1243, Mon Jun 26 04:46:28 2023
1475, 987, 1311, Mon Jun 26 04:47:28 2023
1498, 1029, 1356, Mon Jun 26 04:48:28 2023
1458, 1022, 1374, Mon Jun 26 04:49:28 2023
1482, 1015, 1319, Mon Jun 26 04:50:28 2023
1444, 974, 1294, Mon Jun 26 04:51:28 2023
1469, 985, 1346, Mon Jun 26 04:52:28 2023
1489, 980, 1317, Mon Jun 26 04:53:28 2023
1469, 1000, 1311, Mon Jun 26 04:54:28 2023
1470, 1019, 1323, Mon Jun 26 04:55:28 2023
1406, 990, 1335, Mon Jun 26 04:56:28 2023
1496, 994, 1332, Mon Jun 26 04:57:28 2023
1504, 1034, 1392, Mon Jun 26 04:58:28 2023
1471, 1018, 1362, Mon Jun 26 04:59:28 2023
1377, 884, 1224, Mon Jun 26 05:00:28 2023
1401, 980, 1278, Mon Jun 26 05:01:28 2023
1368, 958, 1302, Mon Jun 26 05:02:28 2023
1506, 988, 1304, Mon Jun 26 05:03:28 2023
1433, 1034, 1309, Mon Jun 26 05:04:28 2023
1392, 925, 1249, Mon Jun 26 05:05:28 2023
1426, 987, 1317, Mon Jun 26 05:06:28 2023
1472, 1019, 1387, Mon Jun 26 05:07:28 2023
1413, 978, 1340, Mon Jun 26 05:08:28 2023
1475, 1013, 1339, Mon Jun 26 05:09:28 2023
1448, 993, 1381, Mon Jun 26 05:10:28 2023
1415, 961, 1334, Mon Jun 26 05:11:28 2023
1394, 958, 1277, Mon Jun 26 05:12:28 2023
1455, 1039, 1343, Mon Jun 26 05:13:28 2023
1463, 998, 1364, Mon Jun 26 05:14:28 2023
1443, 978, 1303, Mon Jun 26 05:15:28 2023
1422, 997, 1337, Mon Jun 26 05:16:28 2023
1480, 1019, 1335, Mon Jun 26 05:17:28 2023
1439, 1024, 1361, Mon Jun 26 05:18:28 2023
1444, 1000, 1307, Mon Jun 26 05:19:28 2023
1180, 837, 1067, Mon Jun 26 05:20:28 2023
955, 700, 905, Mon Jun 26 05:21:28 2023
763, 547, 702, Mon Jun 26 05:22:28 2023
603, 453, 557, Mon Jun 26 05:23:28 2023
508, 349, 452, Mon Jun 26 05:24:28 2023
413, 285, 372, Mon Jun 26 05:25:28 2023
298, 230, 289, Mon Jun 26 05:26:28 2023
254, 184, 227, Mon Jun 26 05:27:28 2023
190, 136, 172, Mon Jun 26 05:28:28 2023
175, 130, 161, Mon Jun 26 05:29:28 2023
125, 96, 109, Mon Jun 26 05:30:28 2023
107, 83, 95, Mon Jun 26 05:31:28 2023
114, 82, 100, Mon Jun 26 05:32:28 2023
88, 53, 61, Mon Jun 26 05:33:28 2023
70, 48, 63, Mon Jun 26 05:34:28 2023
77, 55, 60, Mon Jun 26 05:35:28 2023
70, 51, 62, Mon Jun 26 05:36:28 2023
58, 37, 53, Mon Jun 26 05:37:28 2023
79, 62, 73, Mon Jun 26 05:38:28 2023
46, 28, 36, Mon Jun 26 05:39:28 2023
49, 34, 43, Mon Jun 26 05:40:28 2023
50, 38, 43, Mon Jun 26 05:41:28 2023
53, 41, 45, Mon Jun 26 05:42:28 2023
44, 34, 38, Mon Jun 26 05:43:28 2023
52, 33, 47, Mon Jun 26 05:44:28 2023
48, 37, 44, Mon Jun 26 05:45:28 2023
54, 40, 51, Mon Jun 26 05:46:28 2023
47, 33, 45, Mon Jun 26 05:47:28 2023
53, 32, 41, Mon Jun 26 05:48:28 2023
54, 29, 41, Mon Jun 26 05:49:28 2023
52, 24, 32, Mon Jun 26 05:50:28 2023
41, 29, 38, Mon Jun 26 05:51:28 2023
60, 39, 43, Mon Jun 26 05:52:28 2023
55, 34, 45, Mon Jun 26 05:53:28 2023
45, 35, 47, Mon Jun 26 05:54:28 2023
52, 31, 36, Mon Jun 26 05:55:28 2023
54, 31, 45, Mon Jun 26 05:56:28 2023
48, 31, 43, Mon Jun 26 05:57:28 2023
51, 33, 49, Mon Jun 26 05:58:28 2023
60, 35, 44, Mon Jun 26 05:59:28 2023
46, 36, 42, Mon Jun 26 06:00:28 2023
51, 37, 49, Mon Jun 26 06:01:28 2023
54, 45, 49, Mon Jun 26 06:02:28 2023
40, 32, 32, Mon Jun 26 06:03:28 2023
47, 31, 37, Mon Jun 26 06:04:28 2023
60, 43, 46, Mon Jun 26 06:05:28 2023
35, 25, 35, Mon Jun 26 06:06:28 2023
35, 25, 33, Mon Jun 26 06:07:28 2023
39, 26, 30, Mon Jun 26 06:08:28 2023
36, 27, 31, Mon Jun 26 06:09:28 2023
51, 34, 47, Mon Jun 26 06:10:28 2023
50, 32, 41, Mon Jun 26 06:11:28 2023
44, 22, 34, Mon Jun 26 06:12:28 2023
50, 27, 34, Mon Jun 26 06:13:28 2023
39, 33, 39, Mon Jun 26 06:14:28 2023
56, 36, 39, Mon Jun 26 06:15:28 2023
39, 32, 43, Mon Jun 26 06:16:28 2023
52, 38, 47, Mon Jun 26 06:17:28 2023
48, 30, 41, Mon Jun 26 06:18:28 2023
46, 35, 41, Mon Jun 26 06:19:28 2023
54, 33, 36, Mon Jun 26 06:20:28 2023
43, 29, 35, Mon Jun 26 06:21:28 2023
39, 26, 33, Mon Jun 26 06:22:28 2023
46, 27, 34, Mon Jun 26 06:23:28 2023
37, 27, 32, Mon Jun 26 06:24:28 2023
34, 26, 28, Mon Jun 26 06:25:28 2023
30, 24, 28, Mon Jun 26 06:26:28 2023
34, 22, 32, Mon Jun 26 06:27:28 2023
33, 25, 30, Mon Jun 26 06:28:28 2023
38, 33, 32, Mon Jun 26 06:29:28 2023
37, 28, 31, Mon Jun 26 06:30:28 2023
36, 28, 37, Mon Jun 26 06:31:28 2023
30, 21, 28, Mon Jun 26 06:32:28 2023
35, 27, 37, Mon Jun 26 06:33:28 2023
44, 36, 41, Mon Jun 26 06:34:28 2023
32, 21, 28, Mon Jun 26 06:35:28 2023
33, 22, 25, Mon Jun 26 06:36:28 2023
41, 27, 29, Mon Jun 26 06:37:28 2023
33, 24, 25, Mon Jun 26 06:38:28 2023
34, 27, 30, Mon Jun 26 06:39:28 2023
39, 31, 37, Mon Jun 26 06:40:28 2023
32, 24, 29, Mon Jun 26 06:41:28 2023
22, 16, 24, Mon Jun 26 06:42:28 2023
38, 26, 34, Mon Jun 26 06:43:28 2023
17, 7, 12, Mon Jun 26 06:44:28 2023
37, 25, 32, Mon Jun 26 06:45:28 2023
36, 30, 33, Mon Jun 26 06:46:28 2023
35, 31, 35, Mon Jun 26 06:47:28 2023
39, 29, 40, Mon Jun 26 06:48:28 2023
54, 43, 41, Mon Jun 26 06:49:28 2023
49, 45, 51, Mon Jun 26 06:50:28 2023
34, 28, 29, Mon Jun 26 06:51:28 2023
48, 43, 49, Mon Jun 26 06:52:28 2023
42, 31, 40, Mon Jun 26 06:53:28 2023
51, 35, 53, Mon Jun 26 06:54:28 2023
56, 48, 51, Mon Jun 26 06:55:28 2023
53, 35, 46, Mon Jun 26 06:56:28 2023
46, 29, 40, Mon Jun 26 06:57:28 2023
63, 43, 50, Mon Jun 26 06:58:28 2023
50, 38, 47, Mon Jun 26 06:59:28 2023
60, 45, 54, Mon Jun 26 07:00:28 2023
56, 46, 56, Mon Jun 26 07:01:28 2023
45, 33, 48, Mon Jun 26 07:02:28 2023
39, 30, 39, Mon Jun 26 07:03:28 2023
47, 34, 43, Mon Jun 26 07:04:28 2023
46, 25, 38, Mon Jun 26 07:05:28 2023
67, 52, 59, Mon Jun 26 07:06:28 2023
38, 27, 38, Mon Jun 26 07:07:28 2023
54, 34, 43, Mon Jun 26 07:08:28 2023
66, 48, 49, Mon Jun 26 07:09:28 2023
59, 42, 50, Mon Jun 26 07:10:28 2023
66, 48, 55, Mon Jun 26 07:11:28 2023
64, 41, 51, Mon Jun 26 07:12:28 2023
46, 34, 42, Mon Jun 26 07:13:28 2023
51, 30, 40, Mon Jun 26 07:14:28 2023
39, 32, 32, Mon Jun 26 07:15:28 2023
60, 44, 49, Mon Jun 26 07:16:28 2023
40, 29, 43, Mon Jun 26 07:17:28 2023
48, 28, 40, Mon Jun 26 07:18:28 2023
52, 44, 46, Mon Jun 26 07:19:28 2023
47, 33, 40, Mon Jun 26 07:20:28 2023
52, 33, 38, Mon Jun 26 07:21:28 2023
40, 35, 41, Mon Jun 26 07:22:28 2023
47, 35, 47, Mon Jun 26 07:23:28 2023
54, 31, 45, Mon Jun 26 07:24:28 2023
42, 35, 40, Mon Jun 26 07:25:28 2023
50, 36, 43, Mon Jun 26 07:26:28 2023
42, 31, 39, Mon Jun 26 07:27:28 2023
55, 40, 50, Mon Jun 26 07:28:28 2023
